"";"nummer";"lp";"date_bt_ini";"date_bt_out";"phase_total";"zustimmg";"leadingcom";"completed";"election";"potLoss_same90";"potGain_same90"
"2527";4700;14;"2001-08-31";"2001-11-09";70;0;4;1;0;0;0
"2528";4702;14;"2001-06-22";"2001-11-15";146;0;16;1;0;0;0
"2529";4705;14;"2001-06-19";"2001-10-18";121;1;2;1;0;0;0
"2530";4706;14;"2001-06-19";"2001-07-06";17;0;14;1;0;0;0
"2531";4708;14;"2001-06-20";"2001-11-15";148;NA;21;0;0;0;0
"2532";4710;14;"2001-06-26";"2001-11-09";136;1;2;1;0;0;0
"2533";4711;14;"2001-06-26";"2002-04-18";296;0;1;1;0;0;0
"2534";4712;14;"2001-06-26";"2002-01-25";213;NA;16;0;0;0;0
"2535";4724;14;"2001-10-17";"2001-11-15";29;NA;2;0;0;0;0
"2536";4725;14;"2001-10-01";"2001-11-08";38;0;3;1;0;0;0
"2537";4726;14;"2001-10-12";"2001-11-09";28;NA;2;0;0;0;0
"2538";4727;14;"2001-10-05";"2001-11-29";55;0;3;1;0;0;0
"2539";4728;14;"2001-10-04";"2001-12-13";70;1;9;1;0;0;0
"2540";4729;14;"2001-12-07";"2002-04-26";140;1;14;1;0;0;0
"2541";4730;14;"2001-10-24";"2002-04-26";184;0;16;0;0;0;0
"2542";4731;14;"2001-11-01";"2001-11-29";28;0;25;1;0;0;0
"2543";4732;14;"2001-09-10";"2001-11-27";78;1;9;1;0;0;0
"2544";4733;14;"2001-10-10";"2002-04-25";197;1;3;1;0;0;0
"2545";4734;14;"2001-08-17";"2001-11-30";105;0;9;1;0;0;0
"2546";4735;14;"2001-10-05";"2001-11-15";41;0;16;1;0;0;0
"2547";4736;14;"2001-10-17";"2001-11-15";29;1;7;1;0;0;0
"2548";4737;14;"2001-10-05";"2001-11-29";55;1;3;1;0;0;0
"2549";4738;14;"2001-10-05";"2001-11-08";34;1;3;1;0;0;0
"2550";4739;14;"2001-10-05";"2001-11-29";55;1;3;1;0;0;0
"2551";4740;14;"2001-10-10";"2001-11-15";36;1;4;1;0;0;0
"2552";4741;14;"2001-11-01";"2002-01-31";91;1;14;1;0;0;0
"2553";4742;14;"2001-11-22";"2002-01-31";70;0;9;1;0;0;0
"2554";4743;14;"2001-10-05";"2001-11-08";34;1;3;1;0;0;0
"2555";4744;14;"2001-10-05";"2002-03-01";147;0;9;1;0;0;0
"2556";4745;14;"2001-10-10";"2001-11-09";30;1;14;1;0;0;0
"2557";4746;14;"2001-10-01";"2001-12-13";73;1;1;1;0;0;0
"2558";4747;14;"2001-11-01";"2001-12-14";43;1;7;1;0;0;0
"2559";4748;14;"2001-10-10";"2001-12-13";64;1;25;1;0;0;0
"2560";4749;14;"2001-10-05";"2002-01-31";118;1;3;1;0;0;0
"2561";4750;14;"2001-10-05";"2001-11-15";41;1;3;1;0;0;0
"2562";4751;14;"2001-11-08";"2002-01-24";77;1;7;1;0;0;0
"2563";4752;14;"2001-10-01";"2001-11-08";38;0;3;1;0;0;0
"2564";4753;14;"2001-11-23";"2002-05-17";175;0;16;1;0;0;0
"2565";4755;14;"2001-10-05";"2002-01-31";118;0;3;1;0;0;0
"2566";4756;14;"2001-10-24";"2002-02-01";100;0;25;1;0;0;0
"2567";4757;14;"2001-09-10";"2001-11-09";60;0;3;1;0;0;0
"2568";4758;14;"2001-10-01";"2001-11-08";38;0;3;1;0;0;0
"2569";4759;14;"2001-10-05";"2002-02-21";139;1;3;1;0;0;0
"2570";4760;14;"2001-10-05";"2001-11-29";55;1;3;1;0;0;0
"2571";4761;14;"2001-10-04";"2002-01-25";113;0;25;1;0;0;0
"2572";4762;14;"2001-10-10";"2001-11-15";36;1;3;1;0;0;0
"2573";4763;14;"2001-09-10";"2002-02-22";165;0;16;1;0;0;0
"2574";4764;14;"2001-10-05";"2002-01-31";118;1;3;1;0;0;0
"2575";4765;14;"2001-10-05";"2002-01-24";111;0;3;1;0;0;0
"2576";4766;14;"2001-10-05";"2001-11-15";41;0;9;1;0;0;0
"2577";4767;14;"2001-09-10";"2001-11-09";60;1;9;1;0;0;0
"2578";4774;14;"2001-11-12";"2001-12-14";32;NA;2;0;0;0;0
"2579";4775;14;"2001-10-30";"2001-11-15";16;1;3;1;0;0;0
"2580";4776;14;"2001-11-01";"2001-11-09";8;0;7;1;0;0;0
"2581";4777;14;"2001-11-01";"2001-12-14";43;0;21;1;0;0;0
"2582";4778;14;"2001-12-07";"2002-03-22";105;0;21;1;0;0;0
"2583";4779;14;"2001-10-29";"2001-11-29";31;0;25;1;0;0;0
"2584";4780;14;"2001-10-01";"2001-11-30";60;0;16;1;0;0;0
"2585";4781;14;"2001-10-30";"2002-03-14";135;0;3;1;0;0;0
"2586";4782;14;"2001-10-01";"2002-03-21";171;0;21;1;0;0;0
"2587";4783;14;"2001-10-01";"2001-11-15";45;0;9;1;0;0;0
"2588";4785;14;"2001-09-11";"2001-12-14";94;NA;21;0;0;0;0
"2589";4786;14;"2001-09-11";"2001-11-09";59;NA;7;0;0;0;0
"2590";4787;14;"2001-09-11";"2001-12-14";94;1;2;1;0;0;0
"2591";4789;14;"2001-10-04";"2002-04-26";204;0;16;1;0;0;0
"2592";4790;14;"2001-10-04";"2001-11-09";36;0;14;1;0;0;0
"2593";4791;14;"2001-09-24";"2001-11-15";52;1;2;1;0;0;0
"2594";4792;14;"2001-09-24";"2001-11-09";46;0;2;1;0;0;0
"2595";4795;14;"2001-10-24";"2001-11-30";37;1;14;1;0;0;0
"2596";4796;14;"2001-11-01";"2001-11-30";29;NA;9;0;0;0;0
"2597";4797;14;"2001-11-21";"2002-01-31";71;0;3;1;0;0;0
"2598";4798;14;"2001-12-07";"2002-02-21";76;0;7;1;0;0;0
"2599";4799;14;"2001-10-22";"2001-11-29";38;1;16;1;0;0;0
"2600";4800;14;"2001-12-07";"2002-04-18";132;0;16;1;0;0;0
"2601";4801;14;"2001-11-12";"2002-03-14";122;0;3;1;0;0;0
"2602";4802;14;"2001-11-21";"2002-06-13";204;1;3;1;0;0;0
"2603";4805;14;"2001-10-09";"2001-11-30";52;NA;14;0;0;0;0
"2604";4807;14;"2001-10-09";"2001-11-30";52;1;9;1;0;0;0
"2605";4808;14;"2001-10-09";"2001-11-09";31;0;9;1;0;0;0
"2606";4812;14;"2001-10-16";"2001-12-14";59;0;2;1;0;0;0
"2607";4814;14;"2001-10-17";"2002-03-21";155;1;16;1;0;0;0
"2608";4817;14;"2001-12-07";"2002-01-31";55;1;2;1;0;0;0
"2609";4818;14;"2001-12-20";"2002-02-28";70;1;25;1;0;0;0
"2610";4819;14;"2002-01-17";"2002-03-14";56;1;2;1;0;0;0
"2611";4820;14;"2002-01-17";"2002-02-28";42;1;7;1;0;0;0
"2612";4821;14;"2001-12-10";"2002-03-22";102;1;3;1;0;0;0
"2613";4822;14;"2001-12-07";"2002-01-31";55;1;2;1;0;0;0
"2614";4823;14;"2002-02-06";"2002-07-04";148;0;3;1;0;0;0
"2615";4826;14;"2001-11-06";"2002-03-14";128;NA;2;0;0;0;0
"2616";4827;14;"2001-11-06";"2001-11-29";23;0;2;1;0;0;0
"2617";4828;14;"2001-11-06";"2001-11-15";9;1;16;1;0;0;0
"2618";4831;14;"2001-11-08";"2001-12-14";36;NA;14;0;0;0;0
"2619";4832;14;"2001-12-04";"2001-12-14";10;1;14;1;0;0;0
"2620";4833;14;"2002-01-14";"2002-03-01";46;1;14;1;0;0;0
"2621";4835;14;"2001-11-08";"2002-03-01";113;NA;14;0;0;0;0
"2622";4838;14;"2001-12-04";"2002-04-25";142;1;7;1;0;0;0
"2623";4839;14;"2002-01-10";"2002-03-14";63;1;3;1;0;0;0
"2624";4840;14;"2002-01-10";"2002-03-14";63;1;3;1;0;0;0
"2625";4841;14;"2001-12-07";"2002-02-21";76;1;3;1;0;0;0
"2626";4842;14;"2002-01-17";"2002-01-31";14;0;2;1;0;0;0
"2627";4843;14;"2002-01-10";"2002-03-14";63;0;3;1;0;0;0
"2628";4844;14;"2002-01-23";"2002-02-28";36;1;2;1;0;0;0
"2629";4845;14;"2002-02-27";"2002-04-26";58;1;25;1;0;0;0
"2630";4846;14;"2002-01-17";"2002-04-18";91;1;9;1;0;0;0
"2631";4847;14;"2002-01-31";"2002-04-18";77;1;3;1;0;0;0
"2632";4848;14;"2002-01-10";"2002-04-18";98;0;3;1;0;0;0
"2633";4849;14;"2001-11-12";"2002-02-28";108;NA;2;0;0;0;0
"2634";4850;14;"2001-11-13";"2002-01-31";79;1;16;1;0;0;0
"2635";4852;14;"2001-11-14";"2002-03-22";128;1;4;1;0;0;0
"2636";4853;14;"2002-01-18";"2002-03-22";63;1;9;1;0;0;0
"2637";4860;14;"2001-12-11";"2002-04-19";129;NA;14;0;0;0;0
"2638";4864;14;"2001-12-12";"2002-04-26";135;NA;25;0;0;0;0
"2639";4865;14;"2002-02-11";"2002-04-18";66;1;3;1;0;0;0
"2640";4867;14;"2002-02-11";"2002-03-15";32;0;2;1;0;0;0
"2641";4868;14;"2002-02-11";"2002-03-22";39;0;7;1;0;0;0
"2642";4869;14;"2002-02-15";"2002-03-22";35;0;3;1;0;0;0
"2643";4870;14;"2002-02-11";"2002-04-25";73;0;3;1;0;0;0
"2644";4871;14;"2002-02-11";"2002-04-18";66;1;3;1;0;0;0
"2645";4872;14;"2002-03-13";"2002-04-26";44;0;4;1;0;0;0
"2646";4873;14;"2002-02-27";"2002-04-25";57;0;2;1;0;0;0
"2647";4874;14;"2002-02-11";"2002-04-18";66;1;3;1;0;0;0
"2648";4875;14;"2002-02-11";"2002-03-14";31;1;25;1;0;0;0
"2649";4876;14;"2002-02-11";"2002-03-22";39;1;2;1;0;0;0
"2650";4877;14;"2002-02-20";"2002-04-26";65;1;9;1;0;0;0
"2651";4878;14;"2002-02-11";"2002-04-18";66;0;3;1;0;0;0
"2652";4879;14;"2002-02-11";"2002-04-18";66;1;3;1;0;0;0
"2653";4880;14;"2002-03-06";"2002-04-25";50;1;21;1;0;0;0
"2654";4881;14;"2002-03-06";"2002-05-17";72;0;1;0;0;0;0
"2655";4882;14;"2002-02-27";"2002-05-17";79;1;25;1;0;0;0
"2656";4883;14;"2002-03-06";"2002-05-17";72;1;1;1;0;0;0
"2657";4884;14;"2002-02-11";"2002-04-18";66;1;3;1;0;0;0
"2658";4885;14;"2002-02-11";"2002-02-21";10;1;3;1;0;0;0
"2659";4886;14;"2002-02-20";"2002-04-26";65;1;25;0;0;0;0
"2660";4887;14;"2002-02-25";"2002-04-26";60;1;21;1;0;0;0
"2661";4888;14;"2002-03-06";"2002-05-17";72;1;1;1;0;0;0
"2662";4889;14;"2002-02-11";"2002-04-18";66;1;3;1;0;0;0
"2663";4890;14;"2002-02-11";"2002-03-21";38;1;3;1;0;0;0
"2664";4891;14;"2002-03-13";"2002-04-25";43;0;16;1;0;0;0
"2665";4892;14;"2002-03-13";"2002-04-25";43;1;16;1;0;0;0
"2666";4893;14;"2002-03-08";"2002-04-26";49;0;4;1;0;0;0
"2667";4894;14;"2002-04-11";"2002-05-17";36;1;1;1;0;0;0
"2668";4895;14;"2002-02-13";"2002-04-26";72;1;21;1;0;0;0
"2669";4896;14;"2002-02-13";"2002-05-17";93;1;2;1;0;0;0
"2670";4897;14;"2002-03-13";"2002-04-25";43;0;7;1;0;0;0
"2671";4902;14;"2002-01-29";"2002-03-01";31;0;2;1;0;0;0
"2672";4906;14;"2002-04-11";"2002-05-16";35;1;9;1;0;0;0
"2673";4907;14;"2002-04-11";"2002-05-16";35;0;14;1;0;0;0
"2674";4908;14;"2002-04-11";"2002-05-17";36;0;16;1;0;0;0
"2675";4909;14;"2002-04-04";"2002-05-17";43;0;3;0;0;0;0
"2676";4910;14;"2002-04-04";"2002-05-17";43;0;1;1;0;0;0
"2677";4911;14;"2002-04-04";"2002-05-16";42;0;4;1;0;0;0
"2678";4912;14;"2002-04-11";"2002-04-25";14;NA;16;0;0;0;0
"2679";4913;14;"2002-04-17";"2002-06-07";51;1;25;1;0;0;0
"2680";4914;14;"2002-03-27";"2002-07-04";99;1;3;1;0;0;0
"2681";4915;14;"2002-04-11";"2002-05-17";36;1;16;1;0;0;0
"2682";4916;14;"2002-03-27";"2002-06-07";72;0;9;1;0;0;0
"2683";4917;14;"2002-04-11";"2002-06-07";57;0;16;1;0;0;0
"2684";4918;14;"2002-04-11";"2002-04-26";15;1;7;1;0;0;0
"2685";4919;14;"2002-03-27";"2002-05-16";50;0;3;1;0;0;0
"2686";4922;14;"2002-02-20";"2002-05-17";86;0;16;1;0;0;0
"2687";4925;14;"2002-02-20";"2002-04-25";64;0;16;1;0;0;0
"2688";4928;14;"2002-04-04";"2002-04-25";21;NA;4;0;0;0;0
"2689";4931;14;"2002-02-26";"2002-04-25";58;0;4;1;0;0;0
"2690";4934;14;"2002-02-26";"2002-05-17";80;NA;16;0;0;0;0
"2691";4936;14;"2002-02-26";"2002-04-18";51;0;4;1;0;0;0
"2692";4941;14;"2002-03-13";"2002-06-07";86;NA;14;0;0;0;0
"2693";4944;14;"2002-05-07";"2002-06-27";51;1;3;1;0;0;0
"2694";4945;14;"2002-05-08";"2002-06-13";36;0;16;0;0;0;0
"2695";4946;14;"2002-05-07";"2002-06-13";37;1;3;1;0;0;0
"2696";4947;14;"2002-05-08";"2002-06-13";36;0;3;1;0;0;0
"2697";4948;14;"2002-05-07";"2002-06-14";38;1;16;1;0;0;0
"2698";4949;14;"2002-05-08";"2002-06-13";36;1;1;1;0;0;0
"2699";4950;14;"2002-05-08";"2002-06-13";36;0;9;1;0;0;0
"2700";4951;14;"2002-04-08";"2002-05-17";39;0;7;1;0;0;0
"2701";4952;14;"2002-05-07";"2002-06-13";37;0;16;1;0;0;0
"2702";4953;14;"2002-05-07";"2002-06-13";37;1;3;1;0;0;0
"2703";4954;14;"2002-05-15";"2002-06-07";23;NA;16;0;0;0;0
"2704";4955;14;"2002-05-08";"2002-06-14";37;1;16;1;0;0;0
"2705";4956;14;"2002-04-08";"2002-05-17";39;1;7;0;0;0;0
"2706";4957;14;"2002-05-07";"2002-06-13";37;0;3;1;0;0;0
"2707";4958;14;"2002-05-07";"2002-06-07";31;0;25;1;0;0;0
"2708";4959;14;"2002-05-07";"2002-06-13";37;1;3;1;0;0;0
"2709";4960;14;"2002-05-08";"2002-06-14";37;1;2;1;0;0;0
"2710";4961;14;"2002-04-08";"2002-06-13";66;1;14;1;0;0;0
"2711";4963;14;"2002-03-19";"2002-05-17";59;0;7;1;0;0;0
"2712";4964;14;"2002-03-19";"2002-06-07";80;0;16;1;0;0;0
"2713";4971;14;"2002-05-07";"2002-06-06";30;1;9;1;0;0;0
"2714";4976;14;"2002-04-16";"2002-05-17";31;1;1;1;0;0;0
"2715";4978;14;"2002-06-03";"2002-07-05";32;1;25;1;0;0;0
"2716";4979;14;"2002-06-03";"2002-06-13";10;1;16;1;0;0;0
"2717";4980;14;"2002-05-13";"2002-06-13";31;1;14;1;0;0;0
"2718";4981;14;"2002-06-03";"2002-06-13";10;1;3;1;0;0;0
"2719";4982;14;"2002-06-03";"2002-06-13";10;1;25;1;0;0;0
"2720";4983;14;"2002-05-13";"2002-06-13";31;0;16;1;0;0;0
"2721";4984;14;"2002-06-03";"2002-06-13";10;0;3;1;0;0;0
"2722";4985;14;"2002-05-13";"2002-06-13";31;1;16;1;0;0;0
"2723";4986;14;"2002-06-03";"2002-06-14";11;0;25;1;0;0;0
"2724";4987;14;"2002-06-03";"2002-06-13";10;0;3;1;0;0;0
"2725";4988;14;"2002-06-03";"2002-07-04";31;1;3;1;0;0;0
"2726";4989;14;"2002-05-13";"2002-06-13";31;1;3;1;0;0;0
"2727";4990;14;"2002-05-13";"2002-06-13";31;1;3;1;0;0;0
"2728";4991;14;"2002-06-03";"2002-06-13";10;1;3;1;0;0;0
"2729";4994;14;"2002-04-23";"2002-06-14";52;NA;25;0;0;0;0
"2730";4997;14;"2002-05-13";"2002-06-14";32;1;4;1;0;0;0
"2731";4999;14;"2002-05-14";"2002-06-14";31;1;9;1;0;0;0
"2732";5001;14;"2002-05-14";"2002-06-28";45;0;2;1;0;0;0
"2733";5002;14;"2002-05-14";"2002-06-14";31;0;14;1;0;0;0
"2734";5004;14;"2002-05-14";"2002-06-28";45;1;2;1;0;0;0
"2735";5005;14;"2002-05-14";"2002-06-06";23;1;7;1;0;0;0
"2736";5012;14;"2002-06-04";"2002-06-27";23;0;16;0;0;0;0
"2737";5013;14;"2002-06-04";"2002-06-14";10;0;16;1;0;0;0
"2738";5014;14;"2002-06-04";"2002-07-04";30;0;14;1;0;0;0
"2739";5017;14;"2002-06-11";"2002-07-05";24;1;25;0;0;0;0
"2740";5019;14;"2002-06-11";"2002-07-04";23;0;2;1;0;0;0
"2741";5033;14;"2002-08-26";"2002-09-12";17;1;9;1;1;0;0
"2742";5040;15;"2002-11-29";"2003-03-20";111;0;9;1;0;0;0
"2743";5042;15;"2004-02-26";"2004-04-29";63;1;9;1;0;0;0
"2744";5043;15;"2003-12-09";"2004-04-29";142;NA;9;0;0;0;0
"2745";5044;15;"2002-10-25";"2003-04-10";167;1;2;1;0;0;0
"2746";5048;15;"2002-10-24";"2003-01-16";84;1;3;1;0;0;0
"2747";5049;15;"2002-10-24";"2003-01-30";98;1;3;1;0;0;0
"2748";5050;15;"2002-10-25";"2003-04-11";168;0;3;1;0;0;0
"2749";5051;15;"2002-11-06";"2003-04-11";156;0;16;1;0;0;0
"2750";5052;15;"2002-10-25";"2003-01-16";83;0;16;1;0;0;0
"2751";5054;15;"2003-04-08";"2003-09-26";171;NA;2;0;0;0;0
"2752";5055;15;"2003-05-28";"2003-09-26";121;NA;2;0;0;0;0
"2753";5056;15;"2003-06-16";"2003-09-26";102;NA;2;0;0;0;0
"2754";5062;15;"2003-10-01";"2003-10-17";16;NA;2;0;0;0;0
"2755";5063;15;"2003-09-08";"2003-10-17";39;1;9;1;0;0;0
"2756";5064;15;"2003-09-08";"2003-10-17";39;1;9;1;0;0;0
"2757";5065;15;"2003-09-05";"2003-10-17";42;1;2;1;0;0;0
"2758";5069;15;"2002-11-05";"2002-11-14";9;0;9;1;0;0;0
"2759";5070;15;"2002-11-05";"2002-11-15";10;0;2;1;0;0;0
"2760";5071;15;"2002-11-05";"2002-11-15";10;1;2;1;0;0;0
"2761";5072;15;"2002-11-05";"2002-11-15";10;1;2;0;0;0;0
"2762";5073;15;"2002-11-05";"2002-11-15";10;0;2;1;0;0;0
"2763";5079;15;"2003-09-19";"2003-11-07";49;1;9;1;0;0;0
"2764";5080;15;"2003-09-29";"2003-11-07";39;1;9;1;0;0;0
"2765";5081;15;"2003-09-23";"2003-11-07";45;NA;9;0;0;0;0
"2766";5082;15;"2003-01-29";"2003-04-10";71;0;16;1;0;0;0
"2767";5088;15;"2002-11-14";"2002-12-19";35;NA;9;0;0;0;0
"2768";5092;15;"2003-08-15";"2003-11-28";105;0;9;1;0;0;0
"2769";5093;15;"2002-11-22";"2002-12-19";27;0;9;1;0;0;0
"2770";5096;15;"2003-01-10";"2003-02-21";42;1;9;1;0;0;0
"2771";5097;15;"2002-12-02";"2003-01-17";46;0;2;1;0;0;0
"2772";5098;15;"2002-12-02";"2003-02-21";81;NA;9;0;0;0;0
"2773";5113;15;"2002-12-17";"2003-02-14";59;0;2;1;0;0;0
"2774";5114;15;"2002-12-17";"2003-03-13";86;0;1;1;0;0;0
"2775";5117;15;"2003-02-26";"2003-04-11";44;1;9;1;0;0;0
"2776";5118;15;"2003-02-26";"2003-05-22";85;1;3;1;0;0;0
"2777";5119;15;"2003-03-05";"2003-06-26";113;1;2;1;0;0;0
"2778";5120;15;"2003-02-03";"2003-03-13";38;0;2;1;0;0;0
"2779";5122;15;"2003-01-14";"2003-01-31";17;0;4;1;0;0;0
"2780";5126;15;"2003-02-07";"2003-05-09";91;1;14;1;0;0;0
"2781";5129;15;"2003-01-28";"2003-07-03";156;0;16;1;0;0;0
"2782";5135;15;"2003-03-24";"2003-09-09";169;1;3;1;0;0;0
"2783";5136;15;"2003-03-24";"2003-05-08";45;1;3;1;0;0;0
"2784";5146;15;"2003-05-02";"2003-06-05";34;1;7;1;0;0;0
"2785";5147;15;"2003-04-30";"2003-06-05";36;1;2;1;0;0;0
"2786";5148;15;"2003-05-02";"2003-06-06";35;1;9;1;0;0;0
"2787";5149;15;"2003-04-30";"2003-05-22";22;NA;2;0;0;0;0
"2788";5150;15;"2003-04-28";"2003-06-06";39;0;14;1;0;0;0
"2789";5151;15;"2003-04-28";"2003-06-06";39;1;3;1;0;0;0
"2790";5152;15;"2003-04-28";"2003-05-22";24;1;3;1;0;0;0
"2791";5153;15;"2003-04-28";"2003-05-22";24;1;3;1;0;0;0
"2792";5154;15;"2003-04-28";"2003-06-05";38;1;3;1;0;0;0
"2793";5155;15;"2003-04-28";"2003-06-26";59;1;3;1;0;0;0
"2794";5156;15;"2003-04-28";"2003-06-05";38;1;3;1;0;0;0
"2795";5161;15;"2003-03-11";"2003-04-10";30;1;14;1;0;0;0
"2796";5163;15;"2003-03-11";"2003-06-06";87;NA;9;0;0;0;0
"2797";5166;15;"2003-03-17";"2003-05-22";66;1;2;1;0;0;0
"2798";5168;15;"2003-05-02";"2003-06-06";35;0;9;1;0;0;0
"2799";5171;15;"2003-04-01";"2003-06-06";66;NA;9;0;0;0;0
"2800";5180;15;"2003-04-08";"2003-06-06";59;0;21;1;0;0;0
"2801";5181;15;"2003-04-08";"2003-06-27";80;1;2;1;0;0;0
"2802";5182;15;"2003-04-08";"2003-10-17";192;0;16;1;0;0;0
"2803";5184;15;"2003-05-05";"2003-06-05";31;0;4;1;0;0;0
"2804";5185;15;"2003-05-27";"2003-07-03";37;0;9;1;0;0;0
"2805";5186;15;"2003-06-18";"2003-07-03";15;0;9;1;0;0;0
"2806";5187;15;"2003-06-18";"2003-10-24";128;1;9;1;0;0;0
"2807";5188;15;"2003-05-28";"2003-07-03";36;0;3;1;0;0;0
"2808";5189;15;"2003-05-28";"2003-06-27";30;NA;2;0;0;0;0
"2809";5190;15;"2003-05-27";"2003-06-27";31;0;3;1;0;0;0
"2810";5191;15;"2003-05-28";"2003-07-03";36;1;16;1;0;0;0
"2811";5192;15;"2003-05-28";"2003-06-06";9;NA;21;0;0;0;0
"2812";5193;15;"2003-05-27";"2003-09-25";121;1;1;1;0;0;0
"2813";5194;15;"2003-05-27";"2003-09-25";121;0;3;1;0;0;0
"2814";5195;15;"2003-05-27";"2003-09-25";121;1;3;1;0;0;0
"2815";5196;15;"2003-05-05";"2003-06-05";31;1;2;1;0;0;0
"2816";5197;15;"2003-05-27";"2003-09-25";121;1;3;1;0;0;0
"2817";5198;15;"2003-05-27";"2003-09-25";121;1;3;1;0;0;0
"2818";5199;15;"2003-05-27";"2003-09-25";121;1;3;1;0;0;0
"2819";5201;15;"2003-05-28";"2003-12-12";198;0;16;1;0;0;0
"2820";5202;15;"2003-05-27";"2003-07-03";37;0;16;1;0;0;0
"2821";5203;15;"2003-05-02";"2003-06-05";34;0;3;1;0;0;0
"2822";5204;15;"2003-05-27";"2003-09-25";121;1;3;1;0;0;0
"2823";5210;15;"2003-06-02";"2003-07-03";31;0;3;1;0;0;0
"2824";5211;15;"2003-06-25";"2003-09-25";92;1;2;1;0;0;0
"2825";5212;15;"2003-06-23";"2003-09-09";78;1;3;1;0;0;0
"2826";5213;15;"2003-06-23";"2003-10-23";122;0;3;1;0;0;0
"2827";5214;15;"2003-06-25";"2003-07-04";9;0;7;1;0;0;0
"2828";5215;15;"2003-08-22";"2004-04-01";223;0;16;1;0;0;0
"2829";5218;15;"2003-05-20";"2003-07-04";45;NA;7;0;0;0;0
"2830";5223;15;"2003-06-20";"2003-07-04";14;1;14;1;0;0;0
"2831";5224;15;"2003-09-02";"2003-11-13";72;0;4;1;0;0;0
"2832";5225;15;"2003-09-18";"2003-10-23";35;1;16;1;0;0;0
"2833";5226;15;"2003-08-06";"2003-11-14";100;0;2;1;0;0;0
"2834";5227;15;"2003-09-02";"2003-11-06";65;0;3;1;0;0;0
"2835";5228;15;"2003-09-02";"2004-07-01";303;NA;16;0;0;0;0
"2836";5229;15;"2003-08-06";"2003-11-13";99;1;3;1;0;0;0
"2837";5230;15;"2003-08-15";"2003-11-27";104;NA;2;0;0;0;0
"2838";5232;15;"2003-06-03";"2003-06-27";24;1;2;1;0;0;0
"2839";5240;15;"2003-09-02";"2003-09-26";24;0;2;1;0;0;0
"2840";5241;15;"2003-06-24";"2003-09-26";94;NA;2;0;0;0;0
"2841";5242;15;"2003-06-24";"2003-07-03";9;0;14;1;0;0;0
"2842";5243;15;"2003-06-24";"2003-11-27";156;1;2;1;0;0;0
"2843";5249;15;"2003-07-01";"2003-10-17";108;NA;9;0;0;0;0
"2844";5250;15;"2003-07-01";"2003-10-17";108;0;9;1;0;0;0
"2845";5262;15;"2003-10-29";"2004-01-15";78;1;14;1;0;0;0
"2846";5263;15;"2003-10-02";"2003-11-06";35;0;3;1;0;0;0
"2847";5264;15;"2003-10-15";"2004-12-03";415;0;16;1;0;0;0
"2848";5265;15;"2003-09-08";"2003-10-16";38;1;3;1;0;0;0
"2849";5266;15;"2003-10-02";"2004-01-15";105;0;3;1;0;0;0
"2850";5267;15;"2003-10-02";"2004-07-01";273;0;1;1;0;0;0
"2851";5268;15;"2003-10-02";"2004-07-01";273;1;1;1;0;0;0
"2852";5269;15;"2003-10-09";"2003-11-06";28;1;7;1;0;0;0
"2853";5270;15;"2004-01-28";"2004-04-01";64;1;3;1;0;0;0
"2854";5271;15;"2003-10-02";"2003-11-06";35;1;3;1;0;0;0
"2855";5272;15;"2003-10-02";"2003-11-06";35;1;7;1;0;0;0
"2856";5273;15;"2003-10-09";"2003-11-14";36;0;7;1;0;0;0
"2857";5274;15;"2003-10-02";"2003-11-06";35;0;3;1;0;0;0
"2858";5275;15;"2003-09-08";"2003-10-16";38;0;3;1;0;0;0
"2859";5276;15;"2003-10-15";"2003-11-27";43;0;16;1;0;0;0
"2860";5277;15;"2003-10-02";"2003-11-13";42;0;3;1;0;0;0
"2861";5278;15;"2003-10-02";"2003-11-13";42;1;9;1;0;0;0
"2862";5279;15;"2003-10-15";"2004-02-13";121;1;16;1;0;0;0
"2863";5280;15;"2003-10-02";"2003-11-06";35;0;3;1;0;0;0
"2864";5281;15;"2003-10-02";"2003-11-13";42;0;3;1;0;0;0
"2865";5282;15;"2003-10-29";"2004-02-12";106;0;16;1;0;0;0
"2866";5283;15;"2003-10-09";"2003-12-11";63;0;16;1;0;0;0
"2867";5284;15;"2003-10-02";"2003-11-06";35;0;16;1;0;0;0
"2868";5285;15;"2003-10-09";"2003-11-06";28;1;1;1;0;0;0
"2869";5286;15;"2003-10-15";"2004-03-11";148;0;16;1;0;0;0
"2870";5288;15;"2003-10-09";"2003-11-06";28;1;7;0;0;0;0
"2871";5289;15;"2003-09-08";"2003-10-17";39;1;9;1;0;0;0
"2872";5290;15;"2003-09-08";"2003-10-17";39;1;9;1;0;0;0
"2873";5291;15;"2003-10-09";"2004-04-29";203;0;9;1;0;0;0
"2874";5292;15;"2003-10-01";"2003-10-17";16;0;2;1;0;0;0
"2875";5296;15;"2003-09-05";"2003-10-17";42;1;2;1;0;0;0
"2876";5297;15;"2003-09-05";"2003-10-17";42;NA;2;0;0;0;0
"2877";5298;15;"2003-09-29";"2003-11-06";38;1;2;1;0;0;0
"2878";5299;15;"2003-10-28";"2003-11-06";9;0;16;1;0;0;0
"2879";5300;15;"2003-12-17";"2004-04-29";134;0;16;1;0;0;0
"2880";5301;15;"2003-10-28";"2003-11-27";30;0;2;1;0;0;0
"2881";5302;15;"2003-10-28";"2003-12-11";44;1;3;1;0;0;0
"2882";5303;15;"2003-10-28";"2003-12-11";44;1;3;1;0;0;0
