"lp";"date_bt_ini";"date_bt_out";"phase_total";"zustimmg";"leadingcom";"completed";"nummer";"election";"potLoss_same90";"potGain_same90"
13;"1997-06-24";"1997-11-27";156;0;2;1;3713;0;0;0
13;"1997-06-25";"1997-10-30";127;1;7;1;3718;0;0;0
13;"1997-06-26";"1997-06-26";0;0;16;1;3719;0;0;0
13;"1997-08-15";"1997-11-28";105;0;9;1;3739;0;0;0
13;"1997-08-15";"1997-11-28";105;0;9;1;3740;0;0;0
13;"1997-11-19";"1998-03-05";106;1;7;1;3741;0;0;0
13;"1997-10-01";"1997-11-14";44;1;2;1;3742;0;0;0
13;"1997-11-06";"1998-02-13";99;1;9;1;3743;0;0;0
13;"1997-10-02";"1997-10-30";28;0;2;1;3744;0;0;0
13;"1997-11-06";"1998-04-02";147;1;14;1;3745;0;0;0
13;"1997-10-08";"1998-02-05";120;0;4;1;3746;0;0;0
13;"1997-10-22";"1998-06-18";239;0;16;1;3747;0;0;0
13;"1997-10-01";"1997-11-13";43;0;21;1;3748;0;0;0
13;"1997-12-18";"1998-04-30";133;1;1;1;3749;0;0;0
13;"1997-10-07";"1997-12-12";66;0;1;1;3750;0;0;0
13;"1997-12-18";"1998-04-23";126;0;1;1;3751;0;0;0
13;"1997-10-01";"1997-11-13";43;0;25;1;3752;0;0;0
13;"1997-10-22";"1998-01-15";85;1;1;1;3753;0;0;0
13;"1997-12-03";"1998-02-12";71;1;1;1;3754;0;0;0
13;"1997-10-07";"1998-01-15";100;1;3;1;3755;0;0;0
13;"1997-10-07";"1998-01-15";100;1;3;1;3756;0;0;0
13;"1997-10-07";"1998-01-15";100;0;3;1;3757;0;0;0
13;"1997-10-08";"1998-03-26";169;1;3;1;3758;0;0;0
13;"1997-10-08";"1998-02-12";127;1;3;1;3759;0;0;0
13;"1997-10-07";"1998-02-12";128;1;3;1;3760;0;0;0
13;"1997-10-07";"1998-02-05";121;1;3;1;3761;0;0;0
13;"1997-10-07";"1998-02-05";121;1;3;1;3762;0;0;0
13;"1997-10-07";"1998-02-05";121;1;3;1;3763;0;0;0
13;"1997-10-07";"1998-02-05";121;1;3;1;3764;0;0;0
13;"1997-10-07";"1998-02-12";128;0;3;1;3765;0;0;0
13;"1997-10-07";"1998-02-12";128;0;3;1;3766;0;0;0
13;"1997-10-07";"1998-02-12";128;0;3;1;3767;0;0;0
13;"1997-09-08";"1997-11-13";66;0;7;1;3768;0;0;0
13;"1997-10-22";"1998-01-15";85;1;2;1;3769;0;0;0
13;"1997-12-01";"1998-03-05";94;1;1;1;3770;0;0;0
13;"1997-11-19";"1998-04-02";134;1;25;1;3771;0;0;0
13;"1997-10-27";"1997-12-11";45;0;25;1;3779;0;0;0
13;"1997-10-23";"1998-01-15";84;1;3;1;3780;0;0;0
13;"1997-10-23";"1998-01-15";84;1;3;1;3781;0;0;0
13;"1997-10-23";"1998-01-15";84;1;3;1;3782;0;0;0
13;"1997-10-27";"1998-04-23";178;0;3;1;3783;0;0;0
13;"1997-10-23";"1998-03-26";154;1;3;1;3784;0;0;0
13;"1997-12-03";"1998-03-26";113;0;3;1;3785;0;0;0
13;"1997-10-27";"1998-02-05";101;1;3;1;3786;0;0;0
13;"1997-10-27";"1998-02-05";101;1;3;1;3787;0;0;0
13;"1997-10-27";"1998-02-05";101;1;3;1;3788;0;0;0
13;"1997-10-27";"1998-02-05";101;1;3;1;3789;0;0;0
13;"1997-10-27";"1998-02-05";101;1;3;1;3790;0;0;0
13;"1997-10-27";"1998-02-05";101;1;3;1;3791;0;0;0
13;"1997-10-27";"1998-02-05";101;1;3;1;3792;0;0;0
13;"1997-10-27";"1998-02-05";101;1;3;1;3793;0;0;0
13;"1997-12-03";"1998-04-23";141;1;25;1;3794;0;0;0
13;"1997-10-20";"1998-02-13";116;0;4;1;3804;0;0;0
13;"1997-12-04";"1998-04-02";119;1;16;1;3805;0;0;0
13;"1997-12-18";"1998-04-23";126;0;3;1;3806;0;0;0
13;"1997-11-13";"1998-04-02";140;0;3;1;3807;0;0;0
13;"1997-10-07";"1997-10-09";2;0;9;1;3816;0;0;0
13;"1997-10-07";"1997-10-31";24;1;9;1;3817;0;0;0
13;"1997-10-08";"1997-11-13";36;0;2;1;3818;0;0;0
13;"1997-12-22";"1998-04-03";102;1;14;1;3822;0;0;0
13;"1997-12-03";"1998-03-05";92;1;3;1;3823;0;0;0
13;"1997-11-17";"1998-03-27";130;1;3;1;3826;0;0;0
13;"1997-10-28";"1997-11-13";16;0;14;1;3829;0;0;0
13;"1997-10-29";"1998-05-07";190;1;14;1;3831;0;0;0
13;"1998-01-29";"1998-05-07";98;1;25;1;3834;0;0;0
13;"1997-12-18";"1998-04-02";105;0;3;1;3835;0;0;0
13;"1997-12-22";"1998-03-26";94;1;7;1;3836;0;0;0
13;"1997-12-22";"1998-03-26";94;1;7;1;3837;0;0;0
13;"1997-12-22";"1998-03-05";73;0;25;1;3838;0;0;0
13;"1998-01-22";"1998-04-23";91;1;25;1;3839;0;0;0
13;"1998-01-29";"1998-04-02";63;1;1;1;3840;0;0;0
13;"1997-12-22";"1998-04-02";101;1;3;1;3841;0;0;0
13;"1997-12-22";"1998-04-02";101;1;3;1;3842;0;0;0
13;"1997-12-22";"1998-04-02";101;1;3;1;3843;0;0;0
13;"1998-01-22";"1998-04-29";97;0;25;1;3844;0;0;0
13;"1998-01-07";"1998-02-13";37;1;16;1;3845;0;0;0
13;"1998-01-28";"1998-03-05";36;0;16;1;3846;0;0;0
13;"1998-01-13";"1998-05-07";114;1;2;1;3847;0;0;0
13;"1997-12-22";"1998-05-07";136;1;3;1;3848;0;0;0
13;"1998-01-07";"1998-05-28";141;1;3;1;3849;0;0;0
13;"1997-12-22";"1998-04-02";101;1;3;1;3850;0;0;0
13;"1998-02-20";"1998-05-28";97;0;16;1;3851;0;0;0
13;"1997-12-22";"1998-04-02";101;0;3;1;3852;0;0;0
13;"1997-11-11";"1997-11-28";17;0;16;1;3854;0;0;0
13;"1997-12-09";"1998-04-02";114;1;25;1;3861;0;0;0
13;"1997-12-09";"1998-02-12";65;1;2;1;3862;0;0;0
13;"1997-12-10";"1997-12-11";1;NA;2;0;3866;0;0;0
13;"1998-02-09";"1998-03-05";24;1;2;1;3871;0;0;0
13;"1998-02-17";"1998-04-02";44;0;9;1;3872;0;0;0
13;"1998-02-09";"1998-06-18";129;1;16;1;3873;0;0;0
13;"1998-03-20";"1998-05-07";48;1;1;1;3874;0;0;0
13;"1998-02-24";"1998-05-07";72;1;3;1;3875;0;0;0
13;"1998-02-11";"1998-05-07";85;1;3;1;3876;0;0;0
13;"1998-02-17";"1998-05-07";79;1;3;1;3877;0;0;0
13;"1998-02-17";"1998-05-07";79;1;3;1;3878;0;0;0
13;"1998-02-17";"1998-05-07";79;1;3;1;3879;0;0;0
13;"1998-02-09";"1998-04-02";52;0;2;1;3880;0;0;0
13;"1998-03-03";"1998-06-18";107;1;2;1;3881;0;0;0
13;"1998-03-18";"1998-04-23";36;0;3;1;3882;0;0;0
13;"1998-03-18";"1998-04-23";36;0;3;1;3883;0;0;0
13;"1998-02-11";"1998-05-07";85;1;3;1;3884;0;0;0
13;"1998-02-17";"1998-05-08";80;0;3;1;3885;0;0;0
13;"1998-02-17";"1998-05-29";101;0;3;1;3886;0;0;0
13;"1998-02-17";"1998-05-29";101;0;3;1;3887;0;0;0
13;"1998-02-09";"1998-03-26";45;0;3;1;3888;0;0;0
13;"1998-02-11";"1998-05-07";85;1;3;1;3889;0;0;0
13;"1998-01-13";"1998-02-13";31;0;14;1;3891;0;0;0
13;"1998-02-09";"1998-03-26";45;0;3;1;3893;0;0;0
13;"1998-03-12";"1998-05-07";56;0;2;1;3899;0;0;0
13;"1998-03-30";"1998-05-28";59;1;4;1;3900;0;0;0
13;"1998-03-30";"1998-05-29";60;0;16;1;3901;0;0;0
13;"1998-03-30";"1998-06-18";80;1;16;1;3902;0;0;0
13;"1998-03-30";"1998-06-18";80;1;16;1;3903;0;0;0
13;"1998-03-13";"1998-05-28";76;1;3;1;3904;0;0;0
13;"1998-03-13";"1998-06-18";97;1;3;1;3905;0;0;0
13;"1998-03-16";"1998-05-28";73;1;3;1;3906;0;0;0
13;"1998-03-16";"1998-05-28";73;1;3;1;3907;0;0;0
13;"1998-03-13";"1998-04-23";41;1;3;1;3908;0;0;0
13;"1998-03-13";"1998-05-07";55;1;3;1;3909;0;0;0
13;"1998-03-20";"1998-06-24";96;0;3;1;3910;0;0;0
13;"1998-03-17";"1998-05-29";73;1;3;1;3911;0;0;0
13;"1998-03-13";"1998-05-28";76;1;3;1;3912;0;0;0
13;"1998-02-03";"1998-03-05";30;NA;2;0;3914;0;0;0
13;"1998-03-30";"1998-05-07";38;0;2;1;3925;0;0;0
13;"1998-04-03";"1998-05-29";56;0;9;1;3926;0;0;0
13;"1998-04-02";"1998-05-08";36;1;9;1;3927;0;0;0
13;"1998-04-20";"1998-06-18";59;0;16;1;3928;0;0;0
13;"1998-03-09";"1998-05-28";80;1;3;1;3929;0;0;0
13;"1998-04-20";"1998-05-28";38;1;3;1;3930;0;0;0
13;"1998-04-03";"1998-05-29";56;1;21;1;3931;0;0;0
13;"1998-03-09";"1998-05-28";80;1;3;1;3932;0;0;0
13;"1998-04-20";"1998-05-28";38;1;3;1;3933;0;0;0
13;"1998-04-14";"1998-05-28";44;1;3;1;3934;0;0;0
13;"1998-03-31";"1998-05-07";37;1;3;1;3935;0;0;0
13;"1998-04-20";"1998-05-29";39;1;3;1;3936;0;0;0
13;"1998-04-20";"1998-05-29";39;1;3;1;3937;0;0;0
13;"1998-04-20";"1998-06-24";65;1;3;1;3938;0;0;0
13;"1998-03-03";"1998-04-30";58;1;2;1;3942;0;0;0
13;"1998-03-03";"1998-05-28";86;1;16;1;3943;0;0;0
13;"1998-03-24";"1998-05-29";66;NA;9;0;3950;0;0;0
13;"1998-03-24";"1998-04-24";31;0;21;1;3951;0;0;0
13;"1998-03-24";"1998-04-03";10;1;9;1;3952;0;0;0
13;"1998-05-20";"1998-06-24";35;0;3;1;3953;0;0;0
13;"1998-05-13";"1998-05-28";15;NA;16;0;3954;0;0;0
13;"1998-04-20";"1998-06-18";59;1;2;1;3957;0;0;0
13;"1998-05-22";"1998-06-24";33;1;16;1;3958;0;0;0
13;"1998-05-28";"1998-06-24";27;1;1;1;3959;0;0;0
13;"1998-05-20";"1998-06-24";35;1;3;1;3960;0;0;0
13;"1998-05-20";"1998-05-29";9;1;9;1;3961;0;0;0
13;"1998-05-15";"1998-06-18";34;0;25;1;3962;0;0;0
13;"1998-05-20";"1998-06-24";35;0;3;1;3963;0;0;0
13;"1998-05-20";"1998-06-24";35;0;1;1;3964;0;0;0
13;"1998-05-15";"1998-06-24";40;0;3;1;3965;0;0;0
13;"1998-05-20";"1998-06-24";35;0;1;1;3966;0;0;0
13;"1998-04-20";"1998-06-24";65;0;3;1;3967;0;0;0
13;"1998-05-13";"1998-06-18";36;0;3;1;3968;0;0;0
13;"1998-04-20";"1998-06-24";65;0;3;1;3969;0;0;0
13;"1998-04-20";"1998-06-24";65;0;3;1;3970;0;0;0
13;"1998-04-20";"1998-06-24";65;0;3;1;3971;0;0;0
13;"1998-04-20";"1998-06-24";65;0;3;1;3972;0;0;0
13;"1998-05-20";"1998-06-24";35;1;3;1;3973;0;0;0
13;"1998-05-13";"1998-06-24";42;1;3;1;3974;0;0;0
13;"1998-03-31";"1998-05-28";58;NA;16;0;3976;0;0;0
13;"1998-03-31";"1998-05-28";58;0;14;1;3977;0;0;0
13;"1998-03-31";"1998-05-07";37;1;7;1;3978;0;0;0
13;"1998-03-31";"1998-04-30";30;0;7;1;3979;0;0;0
13;"1998-05-15";"1998-06-18";34;1;14;1;3985;0;0;0
13;"1998-04-28";"1998-06-25";58;0;14;1;3986;0;0;0
13;"1998-04-28";"1998-06-18";51;0;16;1;3987;0;0;0
13;"1998-05-22";"1998-06-24";33;1;3;1;3991;0;0;0
13;"1998-06-02";"1998-06-24";22;0;3;1;3994;0;0;0
13;"1998-05-26";"1998-06-24";29;1;14;1;4000;0;0;0
13;"1998-05-26";"1998-06-25";30;0;14;1;4001;0;0;0
13;"1998-05-26";"1998-06-24";29;0;16;1;4002;0;0;0
13;"1998-05-26";"1998-06-19";24;1;1;1;4003;0;0;0
13;"1998-06-22";"1998-09-02";72;1;21;1;4009;0;0;0
14;"1998-11-18";"1998-12-03";15;1;16;1;4037;0;1;0
14;"1998-11-13";"1999-02-24";103;0;16;1;4043;0;1;0
14;"1999-02-01";"1999-03-25";52;0;16;1;4044;0;1;0
14;"1998-11-20";"1998-12-10";20;1;3;1;4045;0;1;0
14;"1998-11-09";"1999-03-04";115;1;9;1;4053;0;0;0
14;"1998-11-09";"1998-12-10";31;1;2;1;4054;0;0;0
14;"1998-11-11";"1998-12-10";29;0;14;1;4055;0;1;0
14;"1998-11-17";"1998-12-10";23;1;14;1;4060;0;1;0
14;"1998-11-17";"1999-03-03";106;0;9;1;4066;0;1;0
14;"1998-11-17";"1998-12-10";23;1;2;1;4067;0;1;0
14;"1998-12-21";"1999-03-04";73;1;3;1;4074;0;1;0
14;"1998-12-21";"1999-02-24";65;1;2;1;4075;0;1;0
14;"1998-12-02";"1998-12-04";2;1;9;1;4079;0;1;0
14;"1998-12-08";"1998-12-10";2;1;9;1;4082;0;1;0
14;"1999-02-22";"1999-05-06";73;1;3;1;4088;0;0;0
14;"1999-03-05";"1999-06-17";104;1;3;1;4091;0;0;0
14;"1999-03-05";"1999-04-23";49;1;9;1;4092;0;0;0
14;"1999-02-10";"1999-03-25";43;1;4;1;4093;0;0;0
14;"1999-01-19";"1999-03-04";44;1;2;1;4095;0;1;0
14;"1999-01-19";"2000-04-13";450;NA;16;0;4096;0;1;0
14;"1999-02-22";"1999-04-22";59;1;2;1;4111;0;0;0
14;"1999-03-22";"1999-05-06";45;1;3;1;4117;0;0;0
14;"1999-03-29";"1999-06-17";80;1;3;1;4118;0;0;0
14;"1999-02-05";"1999-05-06";90;0;9;1;4119;0;1;0
14;"1999-08-16";"2000-01-27";164;1;16;1;4120;0;0;1
14;"1999-04-29";"1999-09-30";154;1;9;1;4121;0;0;0
14;"1999-03-19";"1999-06-24";97;1;2;1;4130;0;0;0
14;"1999-03-15";"1999-05-04";50;0;9;1;4131;0;0;0
14;"1999-02-22";"1999-03-04";10;0;2;1;4132;0;0;0
14;"1999-02-24";"1999-06-24";120;NA;2;0;4135;0;0;0
14;"1999-03-02";"1999-03-25";23;1;16;1;4138;0;0;0
14;"1999-05-04";"1999-06-17";44;0;3;1;4152;0;0;0
14;"1999-05-07";"1999-06-30";54;1;3;1;4153;0;0;0
14;"1999-04-12";"1999-06-17";66;1;3;1;4154;0;0;0
14;"1999-05-06";"1999-06-30";55;0;3;1;4155;0;0;0
14;"1999-05-07";"1999-11-11";188;0;3;1;4156;0;0;0
14;"1999-05-07";"1999-06-30";54;1;3;1;4157;0;0;0
14;"1999-05-07";"1999-11-11";188;0;3;1;4158;0;0;0
14;"1999-09-10";"2000-07-06";300;1;4;1;4159;0;0;1
14;"1999-04-30";"1999-06-24";55;0;2;1;4160;0;0;0
14;"1999-04-12";"1999-07-01";80;1;16;1;4161;0;0;0
14;"1999-05-07";"1999-11-04";181;0;21;1;4162;0;0;0
14;"1999-05-07";"1999-11-11";188;1;3;1;4163;0;0;0
14;"1999-05-07";"1999-11-11";188;1;3;1;4164;0;0;0
14;"1999-05-07";"1999-11-11";188;1;3;1;4165;0;0;0
14;"1999-05-07";"1999-11-11";188;1;3;1;4166;0;0;0
14;"1999-05-07";"1999-11-11";188;1;3;1;4167;0;0;0
14;"1999-05-06";"1999-11-11";189;1;3;1;4168;0;0;0
14;"1999-05-06";"1999-11-11";189;0;3;1;4170;0;0;0
14;"1999-05-27";"1999-06-30";34;0;3;1;4174;0;0;0
14;"1999-07-20";"1999-11-12";115;1;16;1;4175;0;0;1
14;"1999-05-28";"1999-11-04";160;1;3;1;4176;0;0;0
14;"1999-05-28";"1999-11-11";167;0;3;1;4177;0;0;0
14;"1999-05-28";"1999-10-07";132;1;14;1;4178;0;0;0
14;"1999-06-22";"2000-01-20";212;0;3;1;4181;0;0;1
14;"1999-05-03";"1999-06-24";52;1;2;1;4186;0;0;0
14;"1999-05-04";"1999-10-29";178;0;16;1;4188;0;0;0
14;"1999-05-04";"1999-09-09";128;0;16;1;4190;0;0;0
14;"1999-10-29";"1999-12-03";35;0;16;1;4203;0;0;0
14;"1999-07-20";"1999-11-25";128;1;3;1;4204;0;0;1
14;"1999-07-20";"1999-11-11";114;0;25;1;4205;0;0;1
14;"1999-07-19";"1999-12-16";150;0;3;1;4206;0;0;1
14;"1999-07-20";"1999-11-25";128;1;25;1;4207;0;0;1
14;"1999-07-21";"1999-11-25";127;0;2;1;4209;0;0;1
14;"1999-06-15";"1999-06-30";15;0;14;1;4215;0;0;0
14;"1999-06-23";"1999-11-04";134;0;2;1;4221;0;0;1
14;"1999-06-23";"2000-07-06";379;0;16;1;4223;0;0;1
14;"1999-06-23";"2000-02-24";246;0;16;1;4225;0;0;1
14;"2000-03-15";"2000-06-08";85;0;3;1;4230;0;0;0
14;"1999-10-08";"2000-02-24";139;0;3;1;4231;0;0;0
14;"1999-09-07";"1999-11-04";58;0;16;1;4232;0;0;1
14;"1999-10-15";"1999-12-16";62;0;16;1;4233;0;0;0
14;"1999-10-04";"1999-11-25";52;0;3;1;4234;0;0;0
14;"1999-10-20";"1999-12-02";43;1;1;1;4235;0;0;0
14;"1999-09-29";"1999-10-07";8;0;2;1;4236;0;0;0
14;"1999-10-04";"1999-11-04";31;1;3;1;4237;0;0;0
14;"1999-10-20";"1999-11-11";22;0;7;1;4238;0;0;0
14;"1999-08-13";"1999-11-26";105;0;9;1;4239;0;0;1
14;"1999-10-06";"1999-11-04";29;NA;2;0;4240;0;0;0
14;"1999-10-20";"1999-12-16";57;NA;2;0;4241;0;0;0
14;"1999-10-29";"1999-12-02";34;0;25;1;4242;0;0;0
14;"1999-10-15";"1999-11-26";42;1;14;1;4243;0;0;0
14;"1999-09-29";"1999-11-04";36;0;9;1;4244;0;0;0
14;"1999-09-29";"1999-11-04";36;0;9;1;4248;0;0;0
14;"1999-08-27";"1999-11-12";77;NA;9;0;4249;0;0;1
14;"1999-08-27";"1999-12-16";111;1;2;1;4250;0;0;1
14;"1999-09-27";"1999-11-12";46;1;9;1;4252;0;0;0
14;"1999-09-29";"1999-11-12";44;1;9;1;4253;0;0;0
14;"1999-08-27";"1999-11-12";77;NA;9;0;4254;0;0;1
14;"1999-09-29";"1999-11-11";43;0;9;1;4255;0;0;0
14;"1999-08-31";"1999-11-12";73;0;9;1;4256;0;0;1
14;"1999-09-02";"1999-10-07";35;NA;2;0;4257;0;0;1
14;"1999-09-02";"1999-11-11";70;NA;9;0;4258;0;0;1
14;"1999-10-25";"1999-11-25";31;1;3;1;4259;0;0;0
14;"1999-09-27";"1999-11-11";45;1;3;1;4260;0;0;0
14;"1999-10-25";"2000-01-27";94;1;3;1;4261;0;0;0
14;"1999-10-25";"2000-01-27";94;1;3;1;4262;0;0;0
14;"1999-10-25";"2000-01-27";94;1;3;1;4263;0;0;0
14;"1999-10-25";"2000-01-27";94;1;3;1;4265;0;0;0
14;"1999-12-23";"2000-02-25";64;1;21;1;4266;0;0;0
14;"1999-10-20";"1999-12-03";44;0;2;1;4267;0;0;0
14;"1999-10-29";"2000-07-07";252;1;9;1;4268;0;0;0
14;"1999-11-11";"1999-12-02";21;1;9;1;4274;0;0;0
14;"1999-11-19";"2000-03-16";118;0;3;1;4275;0;0;0
14;"1999-11-19";"2000-04-06";139;1;3;1;4276;0;0;0
14;"1999-09-29";"1999-11-11";43;0;16;1;4279;0;0;0
14;"1999-12-01";"2000-01-27";57;1;16;1;4288;0;0;0
14;"1999-12-17";"2000-03-23";97;1;3;1;4289;0;0;0
14;"1999-12-17";"2000-05-11";146;1;3;1;4290;0;0;0
14;"1999-12-17";"2000-05-11";146;1;3;1;4291;0;0;0
14;"2000-01-19";"2000-05-12";114;1;2;1;4292;0;0;0
14;"1999-12-02";"2000-05-12";162;0;2;1;4293;0;0;0
14;"1999-10-26";"1999-11-11";16;1;7;1;4295;0;0;0
14;"1999-10-26";"1999-11-11";16;1;7;1;4296;0;0;0
14;"1999-10-26";"1999-11-12";17;0;2;1;4297;0;0;0
14;"1999-11-02";"1999-12-02";30;0;16;1;4298;0;0;0
14;"2000-01-10";"2000-02-17";38;0;3;1;4301;0;0;0
14;"2000-01-28";"2000-05-18";111;1;7;1;4302;0;0;0
14;"1999-11-08";"1999-12-15";37;0;4;1;4303;0;0;0
14;"1999-11-09";"1999-11-12";3;1;9;1;4304;0;0;0
14;"1999-11-30";"2000-02-17";79;0;14;1;4308;0;0;0
14;"1999-12-13";"2000-02-25";74;1;25;1;4311;0;0;0
14;"1999-12-13";"2000-03-24";102;1;4;1;4312;0;0;0
14;"1999-12-14";"2000-03-16";93;0;14;1;4314;0;0;0
14;"1999-12-15";"1999-12-16";1;0;2;1;4317;0;0;0
14;"1999-12-15";"1999-12-16";1;1;14;0;4318;0;0;0
14;"1999-12-15";"1999-12-16";1;1;2;1;4319;0;0;0
14;"2000-02-16";"2000-04-06";50;0;16;1;4322;0;0;0
14;"2000-02-16";"2000-04-06";50;0;3;1;4323;0;0;0
14;"2000-02-16";"2000-06-08";113;0;4;1;4324;0;0;0
14;"2000-02-14";"2000-05-18";94;1;3;1;4325;0;0;0
14;"2000-02-14";"2000-03-23";38;1;14;1;4327;0;0;0
14;"2000-05-18";"2000-10-12";147;1;16;1;4328;0;0;0
14;"2000-02-14";"2000-10-27";256;0;3;1;4329;0;0;0
14;"2000-02-10";"2000-05-11";91;1;9;1;4330;0;0;0
14;"2000-02-10";"2000-10-27";260;1;16;1;4331;0;0;0
14;"2000-02-09";"2000-04-13";64;0;16;1;4334;0;0;0
14;"2000-01-18";"2001-04-06";444;NA;14;0;4335;0;0;0
14;"2000-01-25";"2000-02-25";31;1;7;1;4336;0;0;0
14;"2000-01-26";"2000-06-08";134;1;14;1;4337;0;0;0
14;"2000-02-18";"2000-03-23";34;1;14;1;4338;0;0;0
14;"2000-05-04";"2000-07-06";63;0;14;1;4339;0;0;0
14;"2000-03-30";"2000-07-06";98;1;3;1;4340;0;0;0
14;"2000-03-30";"2000-10-12";196;0;3;1;4341;0;0;0
14;"2000-03-30";"2000-05-18";49;0;3;1;4342;0;0;0
14;"2000-03-29";"2000-09-28";183;1;3;1;4343;0;0;0
14;"2000-03-30";"2000-05-18";49;1;9;1;4346;0;0;0
14;"2000-02-15";"2000-05-18";93;NA;9;0;4347;0;0;0
14;"2000-02-22";"2000-03-23";30;1;2;1;4351;0;0;0
14;"2000-02-22";"2000-03-24";31;0;25;1;4353;0;0;0
14;"2000-04-10";"2000-05-18";38;1;2;1;4356;0;0;0
14;"2000-04-28";"2000-06-09";42;0;1;1;4357;0;0;0
14;"2000-03-20";"2000-06-09";81;1;2;1;4358;0;0;0
14;"2000-04-20";"2000-06-29";70;1;3;1;4359;0;0;0
14;"2000-05-04";"2000-11-17";197;1;9;1;4360;0;0;0
14;"2000-04-20";"2000-05-18";28;0;3;1;4361;0;0;0
14;"2000-03-20";"2000-06-09";81;0;16;1;4362;0;0;0
14;"2000-04-10";"2000-05-19";39;0;2;1;4368;0;0;0
14;"2000-03-21";"2000-06-09";80;NA;1;0;4370;0;0;0
14;"2000-04-05";"2000-07-07";93;NA;4;0;4376;0;0;0
14;"2000-05-26";"2000-07-06";41;1;14;1;4378;0;0;0
14;"2000-05-29";"2000-12-07";192;0;3;1;4379;0;0;0
14;"2000-06-07";"2000-10-12";127;1;9;1;4380;0;0;0
14;"2000-05-30";"2001-01-25";240;1;3;1;4381;0;0;0
14;"2000-05-29";"2000-10-26";150;1;3;1;4382;0;0;0
14;"2000-06-02";"2000-07-06";34;1;2;1;4383;0;0;0
14;"2000-05-30";"2001-01-25";240;1;3;1;4384;0;0;0
14;"2000-06-07";"2000-07-07";30;0;4;1;4385;0;0;0
14;"2000-05-26";"2000-10-12";139;0;3;1;4386;0;0;0
14;"2000-06-23";"2000-06-29";6;1;7;1;4392;0;0;0
14;"2000-06-23";"2000-07-06";13;1;25;1;4393;0;0;0
14;"2000-06-23";"2000-10-26";125;1;25;1;4394;0;0;0
14;"2000-05-11";"2000-07-06";56;NA;25;0;4398;0;0;0
14;"2000-05-16";"2000-06-29";44;NA;7;0;4400;0;0;0
14;"2000-05-16";"2000-11-09";177;0;16;1;4401;0;0;0
14;"2000-05-16";"2000-07-06";51;0;16;1;4402;0;0;0
14;"2000-05-16";"2000-07-07";52;NA;2;0;4403;0;0;0
14;"2000-06-23";"2000-07-07";14;0;2;1;4405;0;0;0
14;"2000-09-08";"2000-10-12";34;1;2;1;4408;0;0;0
14;"2000-07-27";"2000-11-16";112;1;21;1;4409;0;0;0
14;"2000-07-27";"2001-01-25";182;1;3;1;4410;0;0;0
14;"2000-07-27";"2001-03-08";224;0;3;1;4411;0;0;0
14;"2000-07-27";"2000-11-16";112;0;3;1;4412;0;0;0
14;"2000-06-23";"2000-10-13";112;0;3;1;4413;0;0;0
14;"2000-09-08";"2000-11-16";69;0;16;1;4414;0;0;0
14;"2000-06-23";"2000-10-12";111;1;1;0;4415;0;0;0
14;"2000-10-12";"2001-01-25";105;1;1;1;4416;0;0;0
14;"2000-07-27";"2000-11-16";112;0;25;1;4417;0;0;0
14;"2000-09-07";"2000-11-10";64;1;9;1;4418;0;0;0
14;"2000-09-08";"2001-01-19";133;1;2;1;4419;0;0;0
14;"2000-06-06";"2000-07-07";31;1;16;1;4420;0;0;0
14;"2000-06-06";"2000-06-29";23;0;25;1;4422;0;0;0
14;"2000-07-04";"2000-10-13";101;0;14;1;4430;0;0;0
14;"2000-07-04";"2000-09-28";86;1;2;1;4431;0;0;0
14;"2000-07-04";"2000-11-10";129;0;9;1;4433;0;0;0
14;"2000-07-04";"2000-11-10";129;0;16;1;4434;0;0;0
14;"2000-07-04";"2001-05-17";317;NA;16;0;4436;0;0;0
14;"2000-07-04";"2000-11-16";135;1;16;1;4437;0;0;0
14;"2000-10-09";"2000-11-09";31;0;9;1;4445;0;0;0
14;"2000-11-16";"2001-05-17";182;0;3;1;4446;0;0;0
14;"2000-11-09";"2001-03-15";126;0;7;1;4447;0;0;0
14;"2000-10-06";"2000-11-10";35;1;9;1;4448;0;0;0
14;"2000-11-01";"2000-12-08";37;1;14;1;4449;0;0;0
14;"2000-10-09";"2000-11-09";31;0;9;1;4450;0;0;0
14;"2000-09-11";"2000-12-07";87;1;25;1;4451;0;0;0
14;"2000-10-20";"2000-12-08";49;0;14;1;4452;0;0;0
14;"2000-08-18";"2000-12-01";105;0;9;1;4453;0;0;0
14;"2000-10-12";"2001-02-15";126;0;3;1;4454;0;0;0
14;"2000-11-16";"2001-02-15";91;0;25;1;4455;0;0;0
14;"2000-10-12";"2001-02-15";126;1;3;1;4456;0;0;0
14;"2000-10-12";"2000-12-08";57;0;25;1;4457;0;0;0
14;"2001-01-25";"2001-07-06";162;0;16;1;4458;0;0;0
14;"2000-11-09";"2001-03-29";140;0;16;1;4459;0;0;0
14;"2000-09-11";"2000-11-10";60;0;16;1;4460;0;0;0
14;"2000-10-09";"2000-12-08";60;1;16;1;4461;0;0;0
14;"2000-10-06";"2000-11-16";41;0;9;1;4462;0;0;0
14;"2000-10-13";"2001-04-06";175;1;14;1;4463;0;0;0
14;"2000-11-09";"2001-03-15";126;0;16;1;4464;0;0;0
14;"2000-11-16";"2001-03-15";119;0;14;1;4465;0;0;0
14;"2000-09-11";"2000-11-10";60;0;3;1;4466;0;0;0
14;"2000-10-09";"2000-11-09";31;0;9;1;4467;0;0;0
